employee_id,customer_id,action,timestamp,is_suspicious
E350,C24729,view,2024-08-26 06:52:00,0
E499,C85800,login,2024-07-25 02:13:00,0
E497,C84437,export,2024-11-24 12:24:00,0
E147,C55074,view,2024-03-01 01:56:00,0
E497,C46472,edit,2024-10-29 08:56:00,0
E446,C96673,delete,2024-03-07 16:28:00,0
E211,C89795,view,2024-04-04 21:46:00,0
E413,C76311,view,2024-06-25 06:31:00,0
E386,C90120,view,2024-07-11 22:49:00,0
E346,C71642,view,2024-11-17 14:24:00,0
E246,C84389,view,2024-12-16 11:57:00,0
E247,C68128,view,2024-06-30 13:57:00,0
E251,C88976,login,2024-08-01 17:31:00,0
E185,C16185,view,2024-07-28 15:48:00,0
E250,C86795,edit,2024-05-16 04:50:00,0
E73,C27813,export,2024-04-01 19:22:00,1
E107,C83916,edit,2024-01-19 21:48:00,0
E183,C452,login,2024-03-20 11:02:00,0
E133,C83674,delete,2024-06-05 03:44:00,0
E78,C78875,view,2024-02-26 01:13:00,0
E56,C40612,delete,2024-02-12 15:06:00,0
E441,C96103,login,2024-04-02 14:27:00,0
E303,C11663,login,2024-06-20 03:07:00,0
E408,C10425,permission_change,2024-03-13 13:58:00,0
E1,C86783,view,2024-02-03 16:59:00,0
E106,C48489,view,2024-05-12 12:43:00,0
E367,C65251,view,2024-09-15 08:42:00,0
E65,C72739,edit,2024-02-08 01:03:00,0
E286,C23209,login,2024-02-27 08:26:00,0
E177,C71642,edit,2024-03-06 12:12:00,0
E52,C31445,view,2024-12-10 02:45:00,0
E70,C64955,view,2024-03-31 12:40:00,0
E53,C18282,delete,2024-06-11 18:02:00,0
E131,C95906,view,2024-01-03 08:13:00,0
E336,C25205,edit,2024-07-30 02:38:00,0
E47,C56940,view,2024-02-22 00:37:00,0
E320,C78044,edit,2024-11-23 11:05:00,0
E87,C82360,login,2024-09-05 21:08:00,0
E377,C22258,export,2024-02-22 06:26:00,1
E252,C2146,export,2024-12-01 12:25:00,0
E401,C90079,export,2024-08-05 09:05:00,0
E246,C23016,edit,2024-04-10 13:02:00,0
E280,C16392,permission_change,2024-07-28 12:32:00,0
E273,C32869,permission_change,2024-07-31 14:07:00,0
E48,C86462,view,2024-01-29 10:06:00,0
E75,C84437,view,2024-03-06 03:48:00,0
E351,C35503,permission_change,2024-03-07 00:07:00,0
E343,C97207,view,2024-07-11 15:39:00,0
E59,C52893,edit,2024-04-24 18:12:00,0
E171,C89112,login,2024-09-13 01:47:00,0
E221,C48004,view,2024-09-29 14:51:00,0
E486,C80014,edit,2024-03-28 17:38:00,0
E3,C65458,edit,2024-09-12 21:57:00,0
E422,C23145,edit,2024-11-18 21:08:00,0
E136,C22779,login,2024-03-09 10:04:00,0
E435,C54378,view,2024-12-21 14:26:00,0
E188,C30750,export,2024-02-25 23:35:00,0
E416,C25732,view,2024-10-22 20:26:00,0
E394,C85645,delete,2024-08-03 06:24:00,1
E68,C18681,delete,2024-11-14 02:15:00,1
E292,C14002,edit,2024-09-01 12:36:00,0
E34,C84998,edit,2024-01-11 03:31:00,0
E189,C93635,edit,2024-06-07 03:12:00,0
E291,C37385,view,2024-10-12 23:57:00,0
E232,C84196,view,2024-10-18 03:22:00,0
E461,C94915,login,2024-07-13 10:25:00,0
E245,C24125,edit,2024-11-25 05:16:00,0
E219,C45598,delete,2024-03-07 13:10:00,0
E35,C79735,view,2024-11-17 01:52:00,0
E115,C3636,delete,2024-02-23 12:16:00,0
E391,C26550,login,2024-12-24 09:49:00,0
E228,C84971,delete,2024-07-30 07:22:00,0
E304,C81059,delete,2024-02-15 05:34:00,0
E114,C2485,delete,2024-01-10 11:00:00,0
E314,C45974,delete,2024-01-26 19:31:00,0
E191,C35857,edit,2024-11-09 03:49:00,0
E180,C83124,view,2024-05-15 17:04:00,0
E69,C57880,view,2024-10-30 05:08:00,0
E280,C14465,view,2024-11-01 19:07:00,0
E111,C79162,view,2024-01-08 16:41:00,0
E138,C48319,view,2024-11-17 23:32:00,0
E392,C76239,view,2024-02-21 14:55:00,0
E129,C94775,edit,2024-02-17 07:48:00,0
E345,C30898,delete,2024-02-26 06:23:00,0
E26,C99542,export,2024-01-26 20:46:00,0
E116,C83147,view,2024-01-23 07:13:00,0
E64,C83126,view,2024-06-19 21:23:00,0
E309,C32512,view,2024-09-25 16:05:00,0
E368,C52452,view,2024-12-05 08:47:00,0
E216,C48650,delete,2024-12-09 14:24:00,0
E461,C44816,login,2024-04-03 05:02:00,0
E366,C84196,view,2024-08-15 17:52:00,0
E134,C85109,view,2024-03-31 12:44:00,0
E201,C79644,edit,2024-05-23 16:56:00,0
E396,C66642,delete,2024-06-08 04:20:00,0
E303,C79644,view,2024-06-11 23:16:00,0
E458,C80890,view,2024-03-13 08:07:00,0
E216,C5324,edit,2024-03-06 13:30:00,0
E85,C87527,view,2024-10-27 05:15:00,0
E237,C40070,export,2024-12-03 09:49:00,0
E473,C95203,edit,2024-04-26 09:13:00,0
E495,C71179,export,2024-08-27 11:56:00,0
E377,C11099,export,2024-11-03 13:25:00,1
E215,C24175,view,2024-08-12 15:52:00,0
E437,C53293,export,2024-12-01 06:31:00,0
E65,C91792,delete,2024-11-01 02:09:00,0
E304,C71042,view,2024-01-18 20:28:00,0
E411,C43768,edit,2024-09-23 03:09:00,0
E269,C12886,view,2024-01-11 09:19:00,0
E247,C94927,login,2024-07-03 02:15:00,0
E414,C62529,delete,2024-03-17 15:32:00,0
E155,C63508,delete,2024-05-20 11:46:00,1
E206,C30302,export,2024-02-28 03:45:00,0
E53,C47319,view,2024-10-01 06:58:00,0
E353,C61150,edit,2024-08-28 11:02:00,0
E165,C99211,view,2024-05-14 16:38:00,0
E21,C24329,view,2024-02-01 00:18:00,0
E323,C66673,view,2024-01-16 05:05:00,0
E22,C95617,view,2024-05-28 10:37:00,0
E334,C93890,edit,2024-01-03 02:59:00,0
E497,C86783,delete,2024-03-10 07:31:00,0
E340,C56511,edit,2024-07-20 19:12:00,0
E394,C97149,permission_change,2024-11-08 17:16:00,1
E257,C48386,view,2024-11-26 18:15:00,0
E288,C7976,view,2024-05-02 17:14:00,0
E355,C14618,edit,2024-05-14 04:35:00,0
E466,C30501,delete,2024-11-04 12:01:00,0
E256,C77376,delete,2024-12-02 05:09:00,0
E313,C204,view,2024-12-12 09:54:00,0
E134,C12950,edit,2024-03-26 12:42:00,0
E14,C93975,edit,2024-07-11 19:58:00,0
E368,C28572,view,2024-11-07 02:53:00,0
E482,C47233,edit,2024-12-04 22:38:00,0
E89,C15151,edit,2024-09-29 05:29:00,0
E345,C28568,login,2024-02-12 17:20:00,0
E297,C41513,view,2024-06-04 10:24:00,0
E493,C75199,view,2024-05-04 11:44:00,0
E227,C29602,view,2024-09-14 22:52:00,0
E398,C3625,edit,2024-01-08 17:55:00,0
E300,C84405,delete,2024-05-21 21:44:00,0
E74,C5494,export,2024-07-25 05:10:00,0
E144,C5722,edit,2024-08-11 03:02:00,0
E286,C91291,view,2024-10-10 19:35:00,0
E337,C10232,view,2024-01-17 06:56:00,0
E274,C19920,view,2024-08-06 05:13:00,0
E363,C81386,delete,2024-04-06 18:52:00,0
E388,C64333,view,2024-06-28 12:01:00,0
E141,C63287,view,2024-10-01 03:26:00,0
E152,C1494,delete,2024-11-21 13:19:00,0
E460,C36589,view,2024-06-19 08:46:00,0
E277,C69352,view,2024-12-02 08:02:00,0
E407,C36226,view,2024-03-30 21:06:00,0
E300,C2998,login,2024-06-22 08:05:00,0
E28,C45846,delete,2024-10-07 02:08:00,0
E363,C76117,edit,2024-12-10 01:54:00,0
E301,C31414,view,2024-05-04 11:32:00,0
E130,C74386,view,2024-05-16 17:38:00,0
E155,C25038,export,2024-05-28 12:05:00,1
E361,C31791,delete,2024-09-13 18:13:00,1
E302,C5390,view,2024-06-12 12:02:00,0
E394,C21275,export,2024-07-01 07:19:00,1
E132,C13227,permission_change,2024-04-13 23:13:00,0
E454,C63192,view,2024-05-28 13:31:00,0
E177,C79211,edit,2024-09-04 20:33:00,0
E173,C46953,view,2024-01-22 14:46:00,0
E82,C51658,view,2024-09-30 14:53:00,0
E333,C7061,edit,2024-02-19 23:45:00,0
E367,C93448,delete,2024-05-21 13:01:00,0
E454,C30736,login,2024-05-05 07:33:00,0
E32,C44652,permission_change,2024-07-07 18:36:00,0
E140,C94196,view,2024-12-29 04:11:00,0
E328,C26334,delete,2024-10-14 04:44:00,0
E255,C47031,edit,2024-12-04 03:55:00,0
E5,C81751,view,2024-12-08 03:35:00,0
E283,C90293,login,2024-10-21 17:15:00,0
E370,C18299,delete,2024-03-17 15:02:00,0
E191,C64729,delete,2024-01-10 22:10:00,0
E228,C27542,edit,2024-02-15 03:12:00,0
E201,C31536,view,2024-04-12 23:38:00,0
E366,C11827,view,2024-01-11 19:55:00,0
E265,C20847,delete,2024-06-13 06:29:00,0
E383,C70606,edit,2024-08-09 19:27:00,0
E8,C43186,view,2024-09-17 11:18:00,0
E439,C82198,edit,2024-04-05 01:23:00,0
E338,C48795,view,2024-09-28 07:46:00,0
E353,C1581,view,2024-03-29 21:05:00,0
E289,C20151,permission_change,2024-02-20 00:21:00,0
E265,C4507,view,2024-04-29 19:03:00,0
E113,C9338,delete,2024-03-30 23:26:00,0
E221,C27542,delete,2024-10-03 01:38:00,0
E5,C25966,edit,2024-09-16 19:34:00,0
E80,C60749,view,2024-06-11 00:28:00,0
E307,C66202,edit,2024-08-07 23:44:00,0
E329,C64701,edit,2024-12-13 20:11:00,0
E91,C98867,delete,2024-05-19 05:08:00,0
E245,C44616,edit,2024-06-27 17:20:00,0
E253,C79320,delete,2024-05-17 14:03:00,0
E470,C19651,delete,2024-09-20 01:13:00,0
E253,C2754,delete,2024-01-31 12:09:00,0
E45,C53254,delete,2024-04-23 01:24:00,0
E101,C74258,export,2024-09-08 17:34:00,0
E96,C8785,view,2024-01-25 17:08:00,0
E345,C80407,export,2024-10-14 13:22:00,0
E240,C48933,login,2024-04-08 20:43:00,0
E223,C84971,permission_change,2024-05-26 04:30:00,0
E136,C55529,view,2024-05-02 02:25:00,0
E141,C84637,edit,2024-07-13 09:02:00,0
E440,C2548,edit,2024-09-15 01:54:00,0
E11,C65498,view,2024-05-04 06:55:00,0
E117,C1036,view,2024-06-09 22:46:00,0
E229,C97192,edit,2024-12-16 02:07:00,0
E342,C59748,delete,2024-01-02 12:39:00,0
E110,C33454,view,2024-08-05 14:18:00,0
E253,C28597,view,2024-11-16 03:18:00,0
E432,C55529,permission_change,2024-05-12 10:01:00,0
E181,C57257,edit,2024-03-29 14:42:00,0
E463,C97337,delete,2024-09-19 21:13:00,0
E244,C13038,edit,2024-12-28 10:01:00,0
E173,C82988,view,2024-10-07 08:42:00,0
E250,C4136,delete,2024-06-12 20:04:00,0
E390,C39602,edit,2024-05-03 20:00:00,0
E480,C33081,export,2024-04-01 13:29:00,0
E323,C7233,edit,2024-09-23 08:04:00,0
E395,C83009,view,2024-04-22 14:54:00,0
E377,C62079,delete,2024-02-08 06:54:00,1
E386,C83316,view,2024-02-18 06:01:00,0
E133,C89865,edit,2024-02-05 19:27:00,0
E197,C18823,view,2024-05-05 13:52:00,0
E142,C46655,edit,2024-02-05 00:48:00,0
E463,C94747,login,2024-07-29 10:24:00,0
E299,C77243,view,2024-10-22 18:17:00,0
E95,C40015,view,2024-08-25 03:55:00,0
E16,C47682,view,2024-12-07 08:07:00,0
E443,C80398,view,2024-10-24 03:55:00,0
E255,C17150,view,2024-05-30 18:15:00,0
E176,C7492,edit,2024-09-26 05:32:00,0
E459,C79535,view,2024-05-09 07:18:00,0
E372,C54937,view,2024-12-27 13:23:00,0
E29,C78952,view,2024-12-28 17:05:00,0
E147,C25836,view,2024-02-05 21:40:00,0
E63,C10801,view,2024-06-08 03:34:00,0
E1,C46382,edit,2024-09-25 17:23:00,0
E182,C50318,view,2024-12-27 06:28:00,0
E332,C58915,view,2024-03-26 14:11:00,0
E141,C38432,export,2024-01-23 09:39:00,0
E175,C66192,export,2024-07-10 10:34:00,0
E85,C71992,edit,2024-03-02 14:15:00,0
E34,C99200,view,2024-05-18 01:03:00,0
E31,C92881,view,2024-10-30 18:57:00,0
E81,C79211,login,2024-05-30 07:32:00,0
E90,C31096,view,2024-07-31 07:26:00,0
E292,C87928,login,2024-09-05 08:15:00,0
E223,C90214,delete,2024-02-25 06:35:00,0
E255,C93244,edit,2024-04-25 02:35:00,0
E380,C72213,view,2024-09-05 17:14:00,0
E216,C93094,edit,2024-03-29 15:40:00,0
E477,C77441,edit,2024-12-22 19:32:00,0
E275,C67122,edit,2024-10-17 14:26:00,0
E310,C57941,view,2024-05-07 11:03:00,0
E355,C21698,delete,2024-08-12 17:28:00,0
E309,C38681,delete,2024-05-05 09:58:00,0
E316,C8922,view,2024-01-21 05:53:00,0
E377,C7417,delete,2024-02-08 20:48:00,1
E358,C90159,export,2024-11-10 19:48:00,0
E367,C45662,view,2024-06-13 23:39:00,0
E63,C64775,view,2024-10-21 20:12:00,0
E80,C49546,login,2024-10-06 14:15:00,0
E331,C45598,edit,2024-04-05 08:40:00,0
E440,C49945,login,2024-04-14 22:39:00,0
E156,C56511,view,2024-04-15 00:40:00,0
E386,C90131,edit,2024-06-05 22:09:00,0
E317,C12370,view,2024-04-17 22:58:00,0
E234,C4106,view,2024-09-04 18:21:00,0
E275,C8288,login,2024-06-24 09:05:00,0
E16,C1327,edit,2024-10-15 14:08:00,0
E273,C12795,edit,2024-04-27 11:27:00,0
E488,C88758,view,2024-01-28 22:59:00,0
E147,C15183,edit,2024-03-25 04:40:00,0
E312,C70480,edit,2024-07-28 08:20:00,0
E10,C29185,edit,2024-06-22 01:20:00,0
E381,C77520,delete,2024-02-15 05:10:00,0
E250,C56417,edit,2024-01-30 22:16:00,0
E349,C42570,view,2024-07-12 20:35:00,0
E437,C17536,view,2024-09-11 20:55:00,0
E243,C72453,edit,2024-04-20 22:09:00,0
E23,C30501,edit,2024-09-24 14:14:00,0
E465,C35326,view,2024-02-13 05:33:00,0
E190,C23502,view,2024-05-25 11:28:00,0
E492,C28292,login,2024-08-21 10:42:00,0
E327,C30436,edit,2024-03-13 12:58:00,0
E193,C68837,delete,2024-11-12 09:36:00,0
E233,C24126,edit,2024-11-09 00:04:00,0
E272,C51310,delete,2024-02-01 12:05:00,0
E109,C84637,edit,2024-09-09 22:25:00,0
E146,C4646,edit,2024-09-17 00:59:00,0
E3,C5482,edit,2024-11-08 13:42:00,0
E201,C40306,view,2024-10-01 17:31:00,0
E400,C46446,view,2024-12-10 01:10:00,0
E54,C70198,view,2024-04-17 06:04:00,0
E78,C95589,edit,2024-01-10 01:35:00,0
E259,C81425,view,2024-11-20 13:45:00,0
E285,C53814,edit,2024-12-23 07:23:00,0
E125,C78561,edit,2024-10-03 10:09:00,0
E5,C18575,delete,2024-01-12 12:06:00,0
E262,C95578,edit,2024-02-09 02:31:00,0
E137,C14562,view,2024-08-16 04:54:00,0
E183,C24610,view,2024-12-27 09:39:00,0
E362,C1067,view,2024-08-31 17:16:00,0
E40,C11663,export,2024-12-02 13:48:00,0
E367,C19750,view,2024-04-17 01:54:00,0
E226,C73288,export,2024-04-24 09:30:00,0
E62,C57390,edit,2024-01-23 08:20:00,0
E103,C66089,view,2024-07-12 13:47:00,0
E269,C81816,view,2024-11-30 14:13:00,0
E211,C77961,view,2024-08-16 09:37:00,0
E374,C19651,delete,2024-09-13 03:25:00,1
E65,C39203,delete,2024-11-16 14:28:00,0
E28,C5722,export,2024-03-17 04:53:00,0
E376,C98806,view,2024-08-08 10:24:00,0
E392,C73860,view,2024-09-30 18:08:00,0
E216,C75511,login,2024-12-13 17:44:00,0
E162,C99598,view,2024-11-12 20:12:00,0
E186,C19156,view,2024-03-14 22:15:00,0
E207,C64712,view,2024-08-23 22:08:00,0
E29,C46261,view,2024-01-09 22:30:00,0
E377,C8895,export,2024-03-10 02:36:00,1
E334,C24747,login,2024-10-21 16:09:00,0
E192,C13243,view,2024-07-10 01:14:00,0
E377,C1372,delete,2024-09-01 20:10:00,1
E411,C75084,view,2024-01-13 17:12:00,0
E377,C17017,export,2024-12-16 09:10:00,1
E441,C59908,delete,2024-07-14 18:02:00,0
E467,C48833,view,2024-03-28 10:47:00,0
E234,C40422,delete,2024-04-01 19:36:00,0
E443,C83009,export,2024-07-21 01:55:00,0
E466,C72291,view,2024-03-12 15:59:00,0
E292,C75129,view,2024-05-23 21:53:00,0
E309,C39651,delete,2024-09-20 21:03:00,0
E366,C576,delete,2024-10-28 17:12:00,0
E167,C29402,view,2024-12-08 20:53:00,0
E448,C79340,edit,2024-11-11 16:08:00,0
E181,C31771,delete,2024-05-07 10:31:00,0
E484,C51862,export,2024-11-14 19:58:00,0
E66,C6684,edit,2024-04-14 18:47:00,0
E409,C58371,delete,2024-10-15 04:11:00,0
E496,C65401,edit,2024-02-05 09:11:00,0
E353,C724,edit,2024-06-03 10:29:00,0
E73,C47031,export,2024-07-26 22:26:00,1
E329,C33179,login,2024-07-22 07:39:00,0
E341,C98485,view,2024-05-18 13:53:00,0
E46,C1953,view,2024-04-29 15:45:00,0
E311,C38768,export,2024-04-19 14:18:00,0
E180,C1183,view,2024-09-07 15:36:00,0
E486,C69144,view,2024-12-05 02:32:00,0
E60,C25806,delete,2024-02-23 06:16:00,0
E284,C87720,view,2024-01-28 09:18:00,0
E488,C35259,edit,2024-12-05 16:42:00,0
E318,C39693,export,2024-05-03 17:18:00,0
E259,C13620,view,2024-03-29 10:21:00,0
E186,C29960,view,2024-08-29 14:19:00,0
E283,C66962,view,2024-07-13 03:30:00,0
E124,C67916,export,2024-08-02 11:09:00,1
E180,C95962,edit,2024-11-11 02:07:00,0
E69,C49773,view,2024-04-25 12:00:00,0
E104,C31596,delete,2024-09-10 00:04:00,1
E197,C27414,view,2024-01-20 00:21:00,0
E155,C79379,export,2024-07-15 04:07:00,1
E189,C34782,edit,2024-07-15 19:32:00,0
E394,C19651,export,2024-01-27 09:33:00,1
E308,C15624,view,2024-09-08 18:08:00,0
E481,C41304,view,2024-12-06 05:08:00,0
E354,C65383,delete,2024-03-09 03:22:00,0
E154,C96116,view,2024-03-28 16:51:00,0
E277,C62287,delete,2024-05-31 17:57:00,0
E147,C73707,view,2024-09-28 04:45:00,0
E256,C46250,edit,2024-10-12 20:47:00,0
E472,C62816,edit,2024-11-21 22:53:00,0
E479,C88188,view,2024-09-04 01:41:00,0
E203,C78226,delete,2024-09-11 17:45:00,0
E371,C14132,delete,2024-01-20 16:32:00,0
E194,C44943,view,2024-06-11 15:33:00,0
E273,C27115,view,2024-10-08 15:35:00,0
E354,C56083,view,2024-02-02 19:47:00,0
E406,C3754,edit,2024-12-29 07:27:00,0
E494,C67916,view,2024-10-14 02:20:00,0
E24,C21275,edit,2024-03-31 07:22:00,0
E170,C19406,edit,2024-05-28 21:06:00,0
E399,C84066,view,2024-10-25 16:19:00,0
E263,C72819,edit,2024-09-03 06:44:00,0
E193,C51424,view,2024-07-11 14:18:00,0
E68,C65401,permission_change,2024-07-28 02:55:00,1
E192,C66518,edit,2024-05-04 20:42:00,0
E289,C94400,edit,2024-06-04 19:01:00,0
E127,C24329,delete,2024-04-09 00:03:00,0
E155,C82443,export,2024-11-05 18:40:00,1
E310,C71129,view,2024-09-28 11:20:00,0
E189,C24635,view,2024-07-22 04:43:00,0
E240,C21481,view,2024-03-27 23:00:00,0
E419,C37309,view,2024-05-17 03:13:00,0
E26,C27542,view,2024-03-19 04:13:00,0
E41,C59908,view,2024-08-04 21:20:00,0
E401,C38087,view,2024-04-29 18:47:00,0
E344,C953,view,2024-04-29 19:59:00,0
E443,C94045,view,2024-03-12 05:12:00,0
E436,C35398,edit,2024-10-27 15:37:00,0
E406,C58434,edit,2024-06-28 04:38:00,0
E4,C87972,view,2024-08-27 19:17:00,0
E134,C58199,edit,2024-02-04 21:39:00,0
E225,C52068,export,2024-10-14 19:59:00,0
E427,C94323,delete,2024-10-22 00:37:00,0
E167,C98224,edit,2024-05-27 05:07:00,0
E306,C36428,view,2024-11-17 21:04:00,0
E2,C80832,export,2024-10-20 04:09:00,0
E360,C26299,view,2024-07-28 16:01:00,0
E468,C38566,view,2024-02-27 22:29:00,0
E351,C14034,view,2024-09-07 08:49:00,0
E256,C78080,edit,2024-04-06 16:59:00,0
E144,C88321,view,2024-11-12 14:21:00,0
E116,C45500,edit,2024-11-24 19:59:00,0
E357,C19156,login,2024-08-15 01:57:00,0
E307,C92081,view,2024-12-03 23:32:00,0
E25,C78647,view,2024-09-19 05:54:00,0
E161,C35143,edit,2024-02-04 21:55:00,0
E61,C5471,edit,2024-04-14 19:53:00,0
E350,C68320,view,2024-03-08 17:42:00,0
E303,C76851,view,2024-01-28 12:34:00,0
E250,C19692,edit,2024-09-25 20:16:00,0
E486,C60553,login,2024-01-21 19:10:00,0
E3,C11827,edit,2024-06-09 16:32:00,0
E182,C74988,edit,2024-11-18 21:08:00,0
E40,C65178,edit,2024-02-07 03:31:00,0
E337,C91152,view,2024-02-06 23:49:00,0
E389,C83715,view,2024-06-11 05:40:00,0
E229,C86850,view,2024-04-27 12:32:00,0
E456,C16888,view,2024-08-11 07:05:00,0
E325,C5449,view,2024-06-09 05:47:00,0
E165,C76209,view,2024-11-10 18:31:00,0
E95,C48655,login,2024-09-24 22:07:00,0
E299,C69727,export,2024-02-28 14:37:00,0
E112,C81850,edit,2024-09-23 18:05:00,0
E36,C66335,login,2024-07-16 11:04:00,0
E250,C57390,view,2024-12-07 11:50:00,0
E55,C54049,login,2024-04-24 20:15:00,0
E183,C93462,edit,2024-02-13 16:35:00,0
E467,C70606,edit,2024-07-19 02:53:00,0
E374,C69810,export,2024-05-20 18:28:00,1
E477,C79174,delete,2024-11-29 10:02:00,0
E218,C4804,view,2024-09-21 04:58:00,0
E327,C54698,view,2024-10-18 23:05:00,0
E101,C96065,view,2024-12-23 18:20:00,0
E29,C46181,view,2024-05-27 20:37:00,0
E76,C25247,delete,2024-08-31 09:25:00,0
E177,C13711,edit,2024-02-27 05:25:00,0
E342,C63029,edit,2024-02-18 23:18:00,0
E88,C62287,view,2024-11-01 06:09:00,0
E334,C65318,export,2024-08-11 22:18:00,0
E450,C12895,delete,2024-06-01 06:42:00,1
E294,C13845,view,2024-08-31 07:12:00,0
E286,C68261,edit,2024-05-10 01:57:00,0
E102,C68,edit,2024-02-28 04:50:00,0
E234,C55821,edit,2024-01-05 15:54:00,0
E73,C5520,delete,2024-02-01 06:08:00,1
E106,C884,login,2024-01-13 06:08:00,0
E461,C84405,edit,2024-08-25 23:36:00,0
E342,C73939,view,2024-05-13 10:04:00,0
E451,C81709,view,2024-08-17 22:55:00,0
E155,C12079,export,2024-09-21 21:13:00,1
E479,C46755,view,2024-07-09 03:13:00,0
E193,C10347,view,2024-02-07 01:21:00,0
E243,C73643,permission_change,2024-12-19 08:00:00,0
E340,C20151,export,2024-02-11 16:49:00,0
E124,C62286,export,2024-03-18 21:26:00,1
E442,C40998,delete,2024-12-09 01:49:00,0
E27,C22562,delete,2024-12-02 21:46:00,0
E486,C16401,export,2024-12-05 03:15:00,0
E374,C57333,delete,2024-02-12 07:56:00,1
E76,C10269,view,2024-07-07 21:53:00,0
E152,C21176,edit,2024-09-22 00:12:00,0
E486,C24122,view,2024-01-28 04:02:00,0
E114,C30582,edit,2024-04-18 19:36:00,0
E256,C60582,export,2024-09-13 06:02:00,0
E56,C5874,view,2024-12-08 08:52:00,0
E73,C70298,permission_change,2024-12-02 19:00:00,1
E17,C83537,permission_change,2024-03-13 09:13:00,0
E400,C13639,view,2024-04-15 00:50:00,0
E493,C29545,delete,2024-09-06 08:54:00,0
E25,C43278,view,2024-09-12 07:51:00,0
E450,C26442,export,2024-05-04 16:43:00,1
E325,C96957,edit,2024-11-23 17:19:00,0
E494,C22904,view,2024-01-30 20:28:00,0
E273,C69727,login,2024-01-10 23:22:00,0
E402,C5539,edit,2024-11-05 21:25:00,0
E431,C45211,export,2024-03-09 21:45:00,0
E231,C36422,edit,2024-10-17 20:14:00,0
E137,C62932,view,2024-08-05 10:03:00,0
E256,C54928,view,2024-01-20 06:55:00,0
E363,C49795,login,2024-11-10 00:35:00,0
E52,C79162,permission_change,2024-03-23 04:17:00,0
E365,C26390,view,2024-02-28 21:54:00,0
E405,C10871,export,2024-10-01 12:00:00,0
E268,C35175,view,2024-05-14 10:01:00,0
E431,C10755,view,2024-09-11 13:36:00,0
E176,C34846,delete,2024-06-19 01:45:00,0
E335,C27993,delete,2024-01-26 16:45:00,0
E256,C77201,login,2024-05-10 05:51:00,0
E424,C48069,edit,2024-11-23 18:13:00,0
E381,C56883,export,2024-01-14 11:44:00,0
E108,C87181,export,2024-09-18 01:03:00,0
E332,C97099,delete,2024-02-28 09:50:00,0
E498,C57333,view,2024-09-22 10:06:00,0
E70,C71501,delete,2024-10-24 14:36:00,0
E64,C81808,delete,2024-08-11 14:13:00,0
E367,C33518,edit,2024-01-02 01:28:00,0
E467,C14343,delete,2024-12-03 19:17:00,0
E310,C80270,view,2024-08-09 10:47:00,0
E218,C77090,delete,2024-11-16 14:20:00,0
E463,C82952,view,2024-02-29 21:10:00,0
E280,C14712,view,2024-01-29 00:34:00,0
E422,C23100,edit,2024-11-26 17:08:00,0
E175,C27652,edit,2024-12-01 02:55:00,0
E147,C78043,delete,2024-02-03 14:01:00,0
E360,C22236,edit,2024-03-11 03:15:00,0
E63,C86880,view,2024-06-13 16:58:00,0
E414,C24720,export,2024-03-03 22:10:00,0
E262,C62409,edit,2024-12-05 16:43:00,0
E61,C85727,view,2024-12-27 20:42:00,0
E313,C46181,export,2024-04-03 01:33:00,0
E322,C48767,delete,2024-10-25 22:18:00,0
E396,C44837,edit,2024-04-15 12:27:00,0
E2,C22460,view,2024-11-13 06:45:00,0
E172,C98193,edit,2024-11-20 18:28:00,0
E32,C61094,edit,2024-12-01 17:19:00,0
E50,C29069,login,2024-01-21 13:15:00,0
E378,C38233,view,2024-01-01 13:38:00,0
E129,C36101,edit,2024-07-25 11:17:00,0
E172,C65655,login,2024-06-17 05:15:00,0
E50,C41316,delete,2024-07-03 08:24:00,0
E161,C55304,delete,2024-01-28 00:56:00,0
E459,C24712,view,2024-12-11 02:55:00,0
E26,C65177,login,2024-09-30 06:49:00,0
E304,C25617,view,2024-09-18 09:54:00,0
E61,C76174,view,2024-12-12 06:00:00,0
E123,C13811,view,2024-04-13 07:35:00,0
E454,C63237,view,2024-08-29 09:26:00,0
E371,C51194,view,2024-06-17 05:16:00,0
E103,C1202,edit,2024-12-02 01:12:00,0
E26,C60659,view,2024-06-06 08:59:00,0
E22,C55527,edit,2024-10-27 02:35:00,0
E98,C73813,edit,2024-03-30 13:29:00,0
E42,C5142,edit,2024-11-11 05:34:00,0
E137,C69190,view,2024-09-07 11:58:00,0
E462,C35165,edit,2024-06-05 14:25:00,0
E424,C18838,delete,2024-05-09 22:23:00,0
E278,C7616,delete,2024-10-09 18:51:00,0
E62,C33429,edit,2024-12-01 16:45:00,0
E374,C12288,permission_change,2024-04-22 08:01:00,1
E257,C77090,permission_change,2024-12-27 20:47:00,0
E394,C42440,export,2024-07-16 09:38:00,1
E284,C48918,view,2024-07-13 08:59:00,0
E405,C93094,edit,2024-10-07 00:01:00,0
E450,C55723,permission_change,2024-07-01 10:40:00,1
E134,C18282,view,2024-05-27 11:47:00,0
E161,C51740,edit,2024-06-03 23:26:00,0
E36,C31233,export,2024-10-30 17:46:00,0
E285,C20151,login,2024-06-14 23:23:00,0
E105,C41142,edit,2024-11-10 07:10:00,0
E182,C35876,view,2024-09-16 11:37:00,0
E92,C88615,login,2024-07-15 17:05:00,0
E315,C44164,permission_change,2024-11-01 17:07:00,0
E370,C96716,export,2024-08-07 14:14:00,0
