user_id,amount,timestamp,is_fraud
C40982,25.5,2010-03-08 10:19:00,0
C37073,12.6,2010-06-27 11:16:00,0
C42281,1.25,2010-04-13 11:43:00,0
C96147,0.85,2010-10-20 13:26:00,0
C64608,17.4,2010-09-02 10:04:00,0
C60943,17.85,2010-11-23 17:13:00,0
C90662,1.65,2010-10-03 15:48:00,0
C75853,7.95,2010-03-25 14:22:00,0
C63198,6.8,2010-03-22 10:56:00,0
C80660,13.2,2010-01-12 11:45:00,0
C98417,2.95,2010-01-20 11:49:00,0
C61150,5.1,2010-09-12 13:06:00,0
C29101,65.4,2010-08-02 15:28:00,0
C30215,15.0,2010-09-20 11:45:00,0
C98955,2.6,2010-01-20 14:05:00,0
C9163,15.0,2010-11-10 14:14:00,0
C65009,7.8,2010-01-13 13:55:00,0
C76784,1.25,2010-11-25 15:26:00,0
C88610,165.0,2010-09-14 13:29:00,0
C47599,33.9,2010-11-04 11:59:00,0
C40577,15.0,2010-10-24 11:18:00,0
C40303,3.75,2010-05-06 11:58:00,0
C4646,27.0,2010-02-08 12:52:00,0
C43236,284.4,2009-12-14 13:23:00,0
C24597,17.4,2010-09-23 10:06:00,0
C87972,19.8,2009-12-05 13:32:00,0
C9383,15.6,2010-10-29 12:15:00,0
C41615,2.5,2010-12-02 13:14:00,0
C8406,11.7,2010-09-02 12:36:00,0
C1864,53.1,2010-10-12 09:31:00,0
C98202,15.0,2010-02-04 10:06:00,0
C30150,13.9,2010-11-09 15:20:00,0
C54666,35.7,2009-12-01 14:40:00,0
C7164,15.0,2010-01-22 09:19:00,0
C97790,4.2,2010-11-16 17:03:00,0
C88610,1.25,2010-03-02 14:59:00,0
C92578,15.0,2010-08-06 11:31:00,0
C44190,12.75,2010-04-26 16:36:00,0
C37902,6.96,2010-11-23 13:36:00,0
C69259,17.0,2010-08-26 14:45:00,0
C50830,12.75,2009-12-03 16:21:00,0
C3171,2.95,2009-12-15 14:30:00,0
C715,1.25,2010-05-27 12:24:00,0
C37155,30.6,2010-08-17 15:49:00,0
C75828,12.6,2010-10-17 14:17:00,0
C53859,19.5,2010-04-07 14:50:00,0
C25384,13.5,2010-02-21 11:29:00,0
C88854,6.6,2010-05-09 15:38:00,0
C77212,10.2,2010-12-02 13:45:00,0
C79377,1.65,2010-04-07 11:04:00,0
C53057,12.75,2010-04-28 10:51:00,0
C96019,1.65,2009-12-01 11:34:00,0
C57039,10.2,2010-09-27 14:20:00,0
C89490,5.9,2010-06-04 11:47:00,0
C7633,2.5,2009-12-11 15:40:00,0
C89263,1.65,2010-05-26 12:32:00,0
C7633,6.6,2010-12-01 14:41:00,0
C85504,30.0,2010-09-02 16:14:00,0
C9163,15.0,2010-06-14 14:06:00,0
C76379,23.4,2010-01-19 14:02:00,0
C68998,14.7,2010-10-31 16:26:00,0
C75826,7.65,2010-01-29 14:22:00,0
C29069,9.9,2010-06-03 10:25:00,0
C3891,4.95,2010-08-01 13:48:00,0
C85971,7.8,2009-12-20 13:09:00,0
C63836,7.5,2010-04-13 11:38:00,0
C65772,13.2,2010-05-24 14:43:00,0
C29201,15.8,2010-05-13 13:10:00,0
C82539,10.08,2010-11-23 13:02:00,0
C66339,19.9,2010-11-22 13:42:00,0
C91721,14.85,2010-11-14 12:17:00,0
C4663,7.95,2010-09-20 12:21:00,0
C14696,10.08,2010-10-05 10:23:00,0
C26976,15.0,2010-10-24 11:50:00,0
C4106,34.0,2010-11-28 14:33:00,0
C10855,2.1,2010-10-24 12:39:00,0
C57848,15.3,2010-01-14 19:36:00,0
C64231,211.2,2010-11-30 16:25:00,0
C27993,6.9,2010-02-28 14:12:00,0
C33631,139.2,2010-10-31 13:25:00,0
C6955,16.95,2010-09-03 14:41:00,0
C35092,23.25,2010-04-28 10:52:00,0
C11530,4.25,2010-11-07 10:59:00,0
C97110,5.04,2010-07-28 11:40:00,0
C39958,9.95,2010-06-03 19:05:00,0
C76823,6.6,2010-05-23 11:19:00,0
C7164,15.0,2009-12-15 14:03:00,0
C28597,5.0,2010-01-20 13:24:00,0
C75844,10.2,2010-04-14 14:49:00,0
C48632,40.8,2010-10-26 14:42:00,0
C20048,3.75,2010-05-20 12:05:00,0
C44195,7.5,2010-04-12 12:48:00,0
C99594,13.2,2010-12-08 16:49:00,0
C98658,1.7,2010-01-12 11:33:00,0
C84354,8.5,2010-04-23 12:20:00,0
C26658,237.6,2010-02-14 12:37:00,0
C8610,2.95,2010-11-28 13:21:00,0
C18231,10.5,2010-11-14 15:05:00,0
C29520,13.2,2010-05-10 11:33:00,0
C99475,15.6,2009-12-17 12:04:00,0
C11409,0.55,2010-10-14 12:32:00,0
C31688,1.25,2010-02-26 11:59:00,0
C56712,19.5,2010-08-25 15:40:00,0
C81866,29.85,2010-01-19 13:23:00,0
C20048,39.0,2009-12-16 12:32:00,0
C21971,8.4,2010-02-28 14:43:00,0
C70833,17.7,2010-09-14 13:32:00,0
C77506,122.4,2010-02-17 12:03:00,0
C7164,13.5,2010-01-19 13:31:00,0
C51990,4.75,2010-08-20 11:45:00,0
C38500,5.1,2010-06-07 10:05:00,0
C57039,20.16,2010-09-27 14:20:00,0
C22527,15.3,2010-10-01 11:59:00,0
C99542,15.0,2010-07-26 10:03:00,0
C38618,4.2,2010-11-14 11:27:00,0
C7915,3.75,2010-02-19 17:02:00,0
C72368,8.5,2010-11-25 15:14:00,0
C178,10.2,2009-12-04 15:28:00,0
C85504,20.16,2010-09-02 16:14:00,0
C80582,17.7,2010-01-24 15:23:00,0
C2381,5.9,2010-03-21 12:56:00,0
C64913,19.8,2010-06-15 12:27:00,0
C70517,0.84,2010-08-05 18:18:00,0
C79720,17.4,2010-11-11 11:14:00,0
C12370,10.5,2010-07-27 12:47:00,0
C78808,17.7,2010-01-31 15:45:00,0
C62377,8.4,2010-12-09 13:59:00,0
C76541,12.9,2010-09-22 12:44:00,0
C4322,40.56,2010-11-22 11:58:00,0
C57848,15.3,2010-12-02 15:24:00,0
C29321,183.6,2010-02-25 10:20:00,0
C8443,15.0,2010-10-15 12:35:00,0
C82823,31.5,2010-11-24 08:35:00,0
C81729,9.9,2010-11-23 15:07:00,0
C84324,0.85,2010-09-12 13:03:00,0
C95738,19.8,2010-12-02 11:41:00,0
C25170,8.5,2010-11-30 15:33:00,0
C20325,23.4,2010-10-13 09:32:00,0
C60556,17.7,2010-11-01 13:48:00,0
C41900,15.0,2010-10-17 15:13:00,0
C64259,38.7,2010-09-27 16:39:00,0
C7633,4.2,2010-10-12 13:33:00,0
C2652,14.85,2010-10-07 15:44:00,0
C64479,7.8,2010-11-17 10:34:00,0
C79673,19.8,2010-10-31 10:45:00,0
C64988,0.55,2010-09-19 15:09:00,0
C60749,3.75,2010-02-07 12:40:00,0
C18637,4.25,2010-09-19 13:37:00,0
C58372,4.2,2010-02-08 12:32:00,0
C15549,27.04,2010-02-18 12:36:00,0
C68055,30.0,2010-05-21 11:59:00,0
C68990,2.1,2010-04-16 13:34:00,0
C88105,1.25,2010-12-05 14:06:00,0
C11918,19.5,2010-11-17 11:45:00,0
C45675,0.42,2010-08-12 13:02:00,0
C87827,19.8,2010-10-18 12:01:00,0
C61150,8.4,2010-09-12 13:06:00,0
C8674,25.92,2010-09-29 10:14:00,0
C34502,151.2,2010-09-21 14:48:00,0
C83126,21.9,2010-12-08 15:03:00,0
C56944,3.3,2010-08-24 14:20:00,0
C17381,403.2,2010-06-16 13:22:00,1
C99512,34.0,2010-06-14 14:50:00,0
C3306,3.3,2010-06-06 10:57:00,0
C93957,51.0,2010-10-13 13:41:00,0
C96957,15.0,2010-04-23 11:07:00,0
C20068,10.5,2010-09-27 13:24:00,0
C31205,19.8,2010-11-30 16:26:00,0
C16508,13.92,2010-01-14 08:30:00,0
C63059,9.3,2010-05-23 11:46:00,0
C32869,1.25,2009-12-11 16:54:00,0
C32014,33.0,2010-11-16 18:10:00,0
C88729,19.8,2010-07-26 15:41:00,0
C32186,7.56,2010-11-11 15:56:00,0
C68990,22.5,2010-11-03 13:18:00,0
C54330,5.04,2010-12-08 10:11:00,0
C88105,0.85,2010-12-05 14:06:00,0
C36653,17.85,2010-09-29 14:16:00,0
C17739,4.95,2010-10-28 14:19:00,0
C37769,81.12,2010-06-10 14:36:00,0
C92641,0.84,2010-07-19 13:23:00,0
C1036,17.0,2010-08-10 09:52:00,0
C1637,40.56,2010-03-21 15:50:00,0
C7164,12.5,2010-07-07 12:08:00,0
C22263,2.75,2010-10-31 11:12:00,0
C85162,9.9,2010-12-08 15:59:00,0
C68447,51.84,2010-07-25 12:16:00,0
C32869,2.55,2009-12-11 16:54:00,0
C27113,39.8,2010-11-07 15:57:00,0
C51990,71.4,2009-12-08 07:59:00,0
C42281,7.5,2010-10-10 13:23:00,0
C25875,12.6,2010-06-27 12:25:00,0
C1183,11.8,2010-03-02 16:50:00,0
C72150,70.8,2010-11-25 11:34:00,0
C43417,0.29,2009-12-16 14:59:00,0
C96163,46.5,2010-11-14 15:46:00,0
C23706,15.0,2010-11-12 09:39:00,0
C13373,0.55,2010-12-05 12:35:00,0
C20952,3.49,2009-12-04 15:30:00,0
C53814,145.0,2010-04-08 11:20:00,0
C11457,5.9,2010-04-11 12:37:00,0
C17217,8.4,2010-06-16 13:20:00,0
C35999,15.0,2010-11-17 15:08:00,0
C77156,15.0,2010-11-24 12:54:00,0
C65370,7.8,2010-09-28 10:52:00,0
C28787,10.0,2010-05-23 14:04:00,0
C91042,19.5,2010-04-18 13:53:00,0
C84196,7.25,2010-07-26 11:46:00,0
C6235,25.2,2010-04-30 14:01:00,0
C80115,7.8,2010-04-27 13:33:00,0
C97107,14.85,2009-12-16 14:09:00,0
C9163,19.8,2010-06-23 12:31:00,0
C91970,7.5,2009-12-03 18:08:00,0
C88615,30.0,2010-01-15 08:13:00,0
C18280,35.4,2010-11-22 14:33:00,0
C96256,2.95,2010-06-03 19:01:00,0
C86081,25.5,2010-05-18 14:46:00,0
C7633,2.95,2010-11-02 14:02:00,0
C36101,2.55,2010-10-17 10:42:00,0
C32252,10.2,2010-11-04 12:17:00,0
C71171,5.1,2010-10-11 13:28:00,0
C44943,5.0,2010-03-30 17:25:00,0
C16212,9.9,2010-03-08 14:04:00,0
C25384,5.1,2010-01-17 10:27:00,0
C90012,1.25,2010-06-01 11:38:00,0
C15585,1.7,2010-11-19 12:51:00,0
C84607,17.4,2010-11-30 12:07:00,0
C99895,4.95,2010-06-15 15:00:00,0
C92641,4.25,2010-10-18 13:22:00,0
C84986,12.6,2010-05-20 14:06:00,0
C10806,81.36,2010-11-04 16:37:00,0
C3176,5.04,2009-12-18 15:35:00,0
C37902,17.7,2010-08-01 11:22:00,0
C53644,8.85,2010-08-11 11:35:00,0
C70948,10.2,2010-02-03 15:19:00,0
C20968,20.28,2009-12-13 10:54:00,0
C22236,1.25,2010-10-03 14:13:00,0
C36101,3.75,2010-10-03 15:24:00,0
C82861,2.5,2010-04-18 15:53:00,0
C12886,2.55,2010-12-05 12:26:00,0
C5963,17.0,2010-10-10 12:09:00,0
C65009,13.9,2010-02-12 10:29:00,0
C63688,39.95,2010-09-08 15:06:00,0
C98021,11.7,2010-09-26 11:57:00,0
C38838,30.6,2010-09-28 13:54:00,0
C63912,15.8,2009-12-15 19:03:00,0
C79178,139.2,2010-04-14 11:16:00,0
C91042,7.5,2010-09-05 16:10:00,0
C60745,50.0,2010-11-18 13:25:00,0
C90833,1.9,2010-11-07 11:13:00,0
C18223,79.9,2010-09-03 11:39:00,0
C35247,25.2,2010-01-07 16:57:00,0
C8968,33.6,2010-12-08 12:49:00,0
C73790,14.85,2010-02-10 14:51:00,0
C79377,2.95,2009-12-21 14:33:00,0
C10825,7.5,2010-04-18 12:19:00,0
C31506,9.95,2010-03-21 11:32:00,0
C5722,15.0,2010-03-26 11:37:00,0
C58915,2.95,2009-12-10 10:47:00,0
C35489,7.5,2010-05-09 12:10:00,0
C56552,9.95,2010-10-25 11:33:00,0
C50388,13.2,2009-12-17 14:08:00,0
C97110,5.04,2010-09-12 10:30:00,0
C57291,2.52,2010-02-04 13:34:00,0
C84146,10.2,2010-11-26 14:53:00,0
C28589,1.7,2010-04-11 13:37:00,0
C39618,35.4,2010-09-06 13:26:00,0
C97510,3.75,2010-11-17 16:01:00,0
C57848,14.5,2010-01-14 19:36:00,0
C48917,29.5,2010-09-21 14:58:00,0
C60679,12.75,2010-01-07 13:07:00,0
C64231,305.28,2010-11-17 10:03:00,0
C9163,17.7,2010-06-16 14:26:00,0
C24087,14.98,2010-06-04 11:38:00,0
C3535,53.55,2009-12-13 14:51:00,0
C13623,33.0,2010-10-11 11:32:00,0
C92710,3.75,2010-09-09 19:46:00,0
C75606,4.2,2010-10-20 15:25:00,0
C7633,30.0,2010-10-07 12:23:00,0
C9163,2.52,2010-11-23 13:57:00,0
C30436,5.1,2009-12-03 12:28:00,0
C91721,2.95,2010-03-02 13:36:00,0
C30582,17.7,2009-12-03 10:26:00,0
C8910,2.95,2010-08-12 19:18:00,0
C14677,33.0,2010-12-06 10:38:00,0
C34817,15.0,2010-09-16 10:49:00,0
C30215,16.35,2010-03-05 13:52:00,0
C33034,2.5,2010-11-29 12:03:00,0
C97110,5.9,2010-05-11 11:01:00,0
C94342,10.2,2010-10-25 14:32:00,0
C7633,15.0,2009-12-11 15:40:00,0
C39618,14.75,2010-05-11 12:04:00,0
C14346,1.95,2010-11-26 11:08:00,0
C30751,2.95,2010-09-26 12:51:00,0
C50010,121.68,2010-08-17 09:11:00,0
C2905,69.6,2009-12-16 12:17:00,0
C7633,1.1,2010-10-18 12:25:00,0
C43236,87.6,2010-07-05 09:33:00,0
C50313,4.2,2010-11-21 13:42:00,0
C7633,1.25,2010-08-04 12:39:00,0
C7600,36.0,2010-08-15 12:40:00,0
C62578,14.85,2010-10-18 12:58:00,0
C82539,139.2,2010-07-04 15:36:00,0
C9779,9.95,2010-03-31 12:52:00,0
C86081,23.4,2010-11-17 10:32:00,0
C55723,10.2,2010-07-08 18:33:00,0
C15889,15.0,2010-08-25 12:42:00,0
C94683,25.5,2010-12-01 09:53:00,0
C2240,16.5,2010-06-30 11:38:00,0
C30582,17.7,2010-09-08 12:33:00,0
C17755,2.6,2010-01-21 15:30:00,0
C86850,17.0,2010-05-16 10:39:00,0
C77593,12.75,2010-07-05 14:48:00,0
C7633,1.3,2010-11-26 15:16:00,0
C40342,19.8,2010-07-23 13:29:00,0
C42521,29.7,2010-11-21 11:52:00,0
C9163,10.2,2010-04-19 10:23:00,0
C71669,3.9,2010-10-20 12:13:00,0
C44616,29.96,2010-02-09 11:37:00,0
C4322,59.4,2010-09-09 14:48:00,0
C79377,1.95,2010-11-17 16:59:00,0
C50352,17.0,2010-11-21 15:27:00,0
C80331,10.5,2010-05-04 14:07:00,0
C96967,1.7,2010-06-15 11:58:00,0
C62163,61.2,2010-10-05 16:24:00,0
C11099,7.5,2010-03-17 14:12:00,0
C91970,2.95,2010-01-26 14:25:00,0
C48933,15.0,2010-05-27 11:09:00,0
C25617,35.4,2010-01-22 12:37:00,0
C27796,4.25,2010-03-03 14:42:00,0
C82539,13.2,2010-06-08 14:40:00,0
C60556,63.5,2010-07-22 10:48:00,0
C25170,4.2,2010-03-05 16:52:00,0
C47217,22.5,2010-09-09 14:49:00,0
C9163,15.3,2010-07-09 15:48:00,0
C36485,1.65,2010-10-25 14:41:00,0
C10975,7.5,2010-08-23 11:22:00,0
C53030,17.0,2010-05-04 15:04:00,0
C65860,1.25,2010-02-07 12:16:00,0
C4266,15.0,2010-05-21 13:29:00,0
C39747,15.9,2010-03-26 14:51:00,0
C97110,2.55,2010-07-14 13:42:00,0
C8910,1.65,2010-09-05 16:02:00,0
C79178,25.92,2010-03-16 16:31:00,0
C48724,15.0,2010-01-05 12:25:00,0
C6567,14.85,2010-05-26 15:48:00,0
C28245,5.0,2010-05-16 16:05:00,0
C45509,122.4,2010-08-04 14:20:00,0
C6107,12.6,2010-05-19 09:14:00,0
C79941,17.7,2010-12-03 15:45:00,0
C57948,0.95,2010-11-08 15:12:00,0
C29355,2.95,2010-09-30 19:57:00,0
C55006,0.55,2010-10-17 12:52:00,0
C32867,63.75,2010-06-15 08:15:00,0
C44616,39.0,2010-05-07 14:56:00,0
C84484,19.8,2010-03-04 12:32:00,0
C82622,4.2,2010-03-03 13:57:00,0
C31386,8.5,2010-10-19 12:48:00,0
C77593,16.95,2010-11-17 11:40:00,0
C48934,175.2,2010-09-15 16:22:00,0
C4804,0.42,2010-10-24 16:13:00,0
C1610,19.5,2009-12-14 15:07:00,0
C86805,12.6,2010-11-19 12:50:00,0
C44968,30.0,2010-11-14 12:58:00,0
C93713,93.6,2010-10-11 10:56:00,0
C10897,7.95,2010-09-08 13:57:00,0
C79766,13.0,2010-11-11 14:57:00,0
C17440,1.95,2010-11-14 15:23:00,0
C81879,15.6,2010-11-05 11:36:00,0
C51908,3.75,2010-01-14 19:50:00,0
C40673,13.0,2010-07-12 10:46:00,0
C75019,16.8,2010-07-05 16:07:00,0
C87664,17.4,2010-06-07 11:34:00,0
C9163,30.6,2010-10-13 13:07:00,0
C22263,0.65,2010-03-07 14:25:00,0
C30652,68.0,2009-12-10 14:22:00,0
C15062,2.55,2009-12-10 15:45:00,0
C28858,38.25,2010-03-16 08:23:00,0
C72385,19.8,2010-03-28 13:38:00,0
C79178,76.32,2010-03-16 16:31:00,0
C80518,29.85,2010-11-10 14:34:00,0
C96580,20.4,2010-02-25 10:07:00,0
C8910,1.65,2010-08-12 19:18:00,0
C69909,5.1,2010-10-15 13:21:00,0
C97303,17.7,2010-04-09 12:12:00,0
C1803,19.8,2010-10-17 13:22:00,0
C2656,42.5,2010-01-27 15:17:00,0
C22971,1.65,2010-06-04 11:02:00,0
C86237,3.48,2010-09-23 12:19:00,0
C61553,4.2,2010-10-19 12:16:00,0
C8148,18.24,2009-12-10 11:51:00,0
C23931,17.7,2010-10-18 11:16:00,0
C38161,15.0,2010-06-28 12:04:00,0
C94915,13.92,2010-06-21 10:13:00,0
C37112,9.95,2010-11-03 13:10:00,0
C4431,39.6,2010-11-02 15:42:00,0
C23155,23.4,2010-06-30 16:37:00,0
C8601,6.45,2010-06-08 16:47:00,0
C64231,71.4,2010-09-15 12:16:00,0
C30898,17.0,2010-10-07 14:28:00,0
C13620,12.6,2010-05-06 16:50:00,0
C90378,7.65,2010-01-10 15:24:00,0
C25792,21.0,2010-02-25 12:18:00,0
C36101,17.85,2010-11-24 11:25:00,0
C38768,1.25,2010-06-06 11:38:00,0
C22632,10.2,2010-11-29 09:38:00,0
C29914,11.8,2010-04-21 10:36:00,0
C724,14.85,2010-04-06 13:29:00,0
C15889,6.3,2010-03-04 11:11:00,0
C68128,16.5,2010-04-01 14:14:00,0
C13608,17.7,2010-03-02 14:36:00,0
C25875,1.25,2010-01-19 12:15:00,0
C9163,10.08,2010-11-04 17:18:00,0
C97028,4.2,2010-12-06 12:52:00,0
C7633,4.95,2010-09-13 13:29:00,0
C87660,30.6,2010-11-17 16:48:00,0
C40082,7.5,2010-10-20 13:29:00,0
C94196,17.7,2010-01-20 11:31:00,0
C15954,30.6,2009-12-14 10:34:00,0
C94085,10.2,2010-09-13 14:56:00,0
C31485,14.85,2010-12-02 15:18:00,0
C71959,8.95,2010-09-26 14:43:00,0
C68883,8.5,2010-05-20 11:04:00,0
C75801,5.95,2010-11-23 13:24:00,0
C58542,21.0,2010-05-27 10:39:00,0
C8601,1.25,2010-10-07 16:48:00,0
C48004,6.25,2009-12-14 15:51:00,0
C10755,2.5,2010-10-27 14:34:00,0
C70606,1.25,2010-08-17 13:35:00,0
C35702,3.75,2010-11-18 13:30:00,0
C28868,14.85,2010-10-20 11:58:00,0
C98593,10.5,2010-08-19 12:16:00,0
C9536,136.0,2010-04-29 10:17:00,0
C4762,0.85,2010-02-03 14:16:00,0
C30898,10.2,2010-10-07 14:28:00,0
C93301,7.9,2010-08-18 16:21:00,0
C75828,7.5,2009-12-10 17:04:00,0
C64479,2.55,2010-11-17 10:34:00,0
C97971,15.0,2010-07-26 11:34:00,0
C35259,20.16,2009-12-10 12:44:00,0
C57848,12.72,2010-07-05 11:26:00,0
C94915,25.2,2010-06-21 10:13:00,0
C79983,7.5,2010-01-05 12:20:00,0
C81425,5.8,2010-07-28 13:36:00,0
C7153,100.8,2010-07-11 14:13:00,0
C91198,15.0,2010-06-11 13:27:00,0
C2869,10.5,2010-06-30 13:28:00,0
C52384,8.95,2010-11-14 15:19:00,0
C88839,29.5,2010-08-05 19:08:00,0
C92568,25.2,2010-10-17 13:59:00,0
C2872,13.92,2010-10-11 17:29:00,0
C55085,5.95,2010-03-26 14:16:00,0
C20068,15.6,2010-06-15 11:42:00,0
C17589,2.55,2010-11-01 13:26:00,0
C40673,17.7,2010-07-12 10:46:00,0
C22570,1.25,2010-04-15 10:49:00,0
C81768,15.0,2010-07-16 11:44:00,0
C50855,26.0,2010-04-22 13:29:00,0
C67476,17.7,2010-02-19 12:48:00,0
C6317,5.04,2010-06-21 11:38:00,0
C93509,1.25,2010-11-10 12:42:00,0
C54421,5.04,2010-12-06 14:31:00,0
C36087,3.75,2010-05-05 11:43:00,0
C21719,65.4,2010-01-25 13:19:00,0
C72368,8.5,2010-11-25 15:14:00,0
C47349,16.8,2009-12-01 10:52:00,0
C26189,17.4,2010-01-26 14:06:00,0
C30751,8.4,2010-06-06 13:26:00,0
C46250,2.5,2010-12-05 15:12:00,0
C86805,30.6,2010-04-14 10:13:00,0
C27993,11.8,2010-10-17 16:17:00,0
C27993,5.95,2010-10-17 16:17:00,0
C50050,13.2,2010-07-20 13:21:00,0
C6761,1.69,2010-02-15 12:36:00,0
C98420,17.7,2010-02-23 13:59:00,0
C68723,2.95,2010-11-25 13:38:00,0
C97110,7.8,2009-12-21 16:24:00,0
C44244,19.8,2010-06-11 13:55:00,0
C85347,3.9,2010-10-24 13:57:00,0
C13292,8.85,2010-09-21 12:22:00,0
C25125,5.04,2010-04-20 09:54:00,0
C36101,5.9,2010-07-19 12:07:00,0
C8546,2.55,2010-08-05 15:01:00,0
C12886,16.5,2010-05-16 12:18:00,0
C78561,6.96,2010-11-24 09:51:00,0
C1013,9.9,2010-11-18 14:17:00,0
C25170,6.6,2010-06-03 13:06:00,0
C97971,10.4,2010-02-19 09:41:00,0
C40303,8.4,2010-12-06 13:13:00,0
C57968,1.9,2010-12-09 14:44:00,0
C13953,81.12,2010-08-26 09:23:00,0
C62816,15.0,2010-09-13 12:29:00,0
C17593,4.2,2009-12-01 12:02:00,0
C7034,17.88,2010-04-01 12:10:00,0
C13373,7.5,2010-06-14 13:03:00,0
C4849,2.1,2010-02-10 12:26:00,0
C83205,6.6,2010-09-09 12:37:00,0
C94747,34.8,2010-03-18 12:11:00,0
C95719,5.88,2010-05-11 14:40:00,0
C60131,15.0,2009-12-14 17:03:00,0
C89502,3.4,2010-05-30 11:00:00,0
C93301,2.5,2010-05-23 12:50:00,0
C58103,12.5,2010-09-20 08:59:00,0
C45974,61.44,2010-04-21 10:34:00,0
C63632,5.95,2010-01-15 15:13:00,0
C7633,4.2,2010-02-01 12:13:00,0
C48978,29.7,2010-08-26 15:42:00,0
C26542,1.95,2010-06-17 11:32:00,0
C75801,5.1,2010-11-10 12:09:00,0
C26542,5.1,2010-04-21 12:43:00,0
C86850,10.08,2010-05-16 10:38:00,0
C93057,19.8,2010-06-16 11:48:00,0
C69909,39.0,2010-01-22 14:13:00,0
C57390,10.2,2010-02-11 13:07:00,0
C70948,1.65,2010-03-24 12:17:00,0
C96957,76.5,2010-05-10 12:20:00,0
C67088,13.5,2010-04-20 13:43:00,0
C39322,1.26,2010-01-20 10:48:00,0
C52833,11.7,2010-04-22 14:09:00,0
C10975,17.7,2010-04-21 15:42:00,0
C20328,3.9,2010-04-27 14:08:00,0
C3306,18.75,2010-11-23 16:40:00,0
C20181,19.8,2010-08-04 12:22:00,0
C94243,17.7,2010-10-25 14:27:00,0
C8601,19.8,2010-06-08 16:47:00,0
C85793,165.0,2010-10-07 14:13:00,0
C11278,14.85,2010-11-01 15:05:00,0
C55933,1.95,2009-12-13 16:17:00,0
C45675,10.2,2010-07-08 14:24:00,0
C21558,65.4,2010-11-09 18:30:00,0
C9163,31.8,2010-06-25 10:22:00,0
C72660,15.0,2010-07-26 09:04:00,0
C19403,2.95,2010-10-20 17:12:00,0
C65426,17.4,2010-06-07 14:19:00,0
C15775,15.3,2010-02-02 09:39:00,0
C46323,76.5,2010-09-24 11:55:00,0
C49645,25.5,2010-08-10 12:37:00,0
C36101,4.25,2010-06-27 10:54:00,0
C69328,5.8,2010-07-25 11:46:00,0
C4804,6.3,2010-06-04 14:32:00,0
C96957,17.7,2010-01-29 13:46:00,0
C7164,6.25,2010-05-06 17:22:00,0
C51908,1.25,2009-12-08 13:38:00,0
C57848,4.32,2010-07-05 09:01:00,0
C99103,2.95,2010-10-27 12:55:00,0
C4322,39.8,2010-11-26 09:51:00,0
C11530,1.68,2010-06-13 12:25:00,0
C7164,13.2,2010-07-16 14:41:00,0
C85504,45.9,2010-09-02 16:14:00,0
C29048,5.1,2010-11-15 13:27:00,0
C91732,19.8,2010-04-06 16:24:00,0
C7268,22.5,2010-11-21 16:10:00,0
C63406,10.2,2010-11-24 14:29:00,0
C10975,55.8,2009-12-07 14:58:00,0
C50933,1.1,2010-06-16 12:16:00,0
C7600,13.2,2009-12-06 11:57:00,0
C94701,7.95,2010-03-22 10:26:00,0
C59242,3.75,2010-11-16 16:46:00,0
C9342,15.8,2009-12-11 15:06:00,0
C12950,10.08,2010-05-24 15:36:00,0
C75513,3.3,2010-10-19 15:33:00,0
C10640,23.4,2010-02-01 11:02:00,0
C97437,10.2,2010-10-26 12:07:00,0
C64730,14.75,2010-09-19 16:14:00,0
C92240,0.65,2010-07-05 13:04:00,0
C66119,25.2,2010-04-06 15:09:00,0
C71214,10.08,2010-11-12 12:10:00,0
C76541,30.0,2010-07-27 10:26:00,0
C93509,2.5,2010-11-10 12:42:00,0
C16152,3.75,2010-11-14 13:16:00,0
C3409,5.04,2009-12-20 12:35:00,0
C5129,2.52,2010-11-29 13:42:00,0
C79377,7.5,2010-03-29 16:48:00,0
C40082,6.3,2010-11-21 13:36:00,0
C8601,2.95,2010-06-08 16:47:00,0
C60596,7.5,2010-06-11 13:23:00,0
C93714,30.6,2009-12-18 12:33:00,0
C35999,3.75,2010-10-05 17:55:00,0
C37155,17.4,2010-10-26 14:38:00,0
C59330,15.0,2010-06-09 12:45:00,0
C63632,6.75,2010-08-22 13:40:00,0
C85228,3.75,2010-10-07 14:11:00,0
C24880,10.08,2010-12-08 15:38:00,0
C70675,3.3,2010-05-17 13:29:00,0
C98867,2.1,2010-03-31 17:29:00,0
C81489,6.35,2010-11-11 19:14:00,0
C66241,19.5,2010-09-29 13:49:00,0
C44554,23.8,2010-11-02 13:45:00,0
C30652,35.4,2010-02-21 15:19:00,0
C41908,595.0,2010-03-01 12:47:00,1
C13953,71.4,2010-10-15 08:41:00,0
C31832,12.75,2010-04-01 11:48:00,0
C40512,9.9,2010-07-16 16:33:00,0
C84020,2.1,2010-12-03 15:19:00,0
C32372,4.25,2010-12-08 12:35:00,0
C30751,5.85,2010-09-26 12:51:00,0
C69604,3.95,2010-11-29 17:19:00,0
C64004,3.4,2010-01-27 14:38:00,0
C42164,30.0,2010-11-19 13:21:00,0
C631,10.5,2010-10-04 13:35:00,0
C39618,50.4,2010-10-08 13:30:00,0
C24025,25.5,2009-12-11 10:08:00,0
C39171,17.0,2010-04-25 15:26:00,0
C7324,30.6,2010-04-21 13:00:00,0
C61957,45.9,2009-12-05 13:37:00,0
C51935,11.7,2010-02-25 16:58:00,0
C8968,30.0,2010-08-15 13:23:00,0
C16560,15.0,2010-07-16 12:04:00,0
